"id","assetgroup","assettype","associationstatus","subnetworkname","creationdate","creator","lastupdate","updatedby","boundary","globalid","rw_name","notes","lifecyclestatus","legacyoid","legacyguid","address","city","county","operatingclass","ownedby","region","state","stationid","zip","stationguid","geoworxkey","shape_starea","shape_stlength","esri_layer_name","myw_geometry_world_name","myw_orientation_boundary"
5974,"Electric Substation Boundary","Substation","None","Unknown","12/02/2021","N114842@LGEADINT","04/19/2023","E029673@LGEADINT","01030000E0E610000001000000050000001C9AAA711A2855C0AC7B986197D1424000000000E3361A3F00000000000000009868C1E71F2855C0809A84B96BD1424000000000E3361A3F0000000000000000F5BEB07D1A2855C08472E4026AD1424000000000E3361A3F0000000000000000DC9A9207152855C0674DF6AA95D1424000000000E3361A3F00000000000000001C9AAA711A2855C0AC7B986197D1424000000000E3361A3F0000000000000000","{42141C59-B19F-4E7E-93EA-2C574F633CDB}","WEST GARRARD",NULL,"In Service",NULL,"{DF80CFCA-7DED-4B95-AC23-EF1845CBEE7A}",NULL,NULL,NULL,"Transmission",NULL,NULL,NULL,"082",NULL,NULL,NULL,"48255.59578690878","1184.3386527582772","Structure Boundary","geo","0"
41,"Electric Substation Boundary","Substation","Container","695012::695013","01/14/2020","ELECTRIC","04/19/2023","E029673@LGEADINT","01030000E0E6100000010000000500000097A18B33EF6D55C07F2895C36E21434000000000E3361A3F0000000000000000CE87CCDAEF6D55C047AFAE2D6C21434000000000E3361A3F0000000000000000AA6DCBFBEA6D55C0818E083D6921434000000000E3361A3F0000000000000000EE3E133CEA6D55C01EDC0B206C21434000000000E3361A3F000000000000000097A18B33EF6D55C07F2895C36E21434000000000E3361A3F0000000000000000","{9F75EAE0-6D6A-4EA0-A7AD-E62D8912FAB8}","BEARGRASS PUMPING",NULL,"In Service",842,"{6DDCBDF6-F998-47E3-B6B4-D8EE8FBB1F0F}","1733 Brownsboro Road (Rear)","Louisville","Jefferson","Transmission","LG&E","Louisville","KY","738","40206","{6DDCBDF6-F998-47E3-B6B4-D8EE8FBB1F0F}",NULL,"3001.9542164493496","248.8384994976002","Structure Boundary","geo","0"
131,"Electric Substation Boundary","Substation","Container","695032::695033::695034::Clay 69kv Bus","01/14/2020","ELECTRIC","04/19/2023","E029673@LGEADINT","01030000E0E61000000100000005000000B0F85C708F6F55C056583B92A11E434000000000E3361A3F00000000000000008F90137D876F55C0BC7DF5E89F1E434000000000E3361A3F0000000000000000B7A5EC7D866F55C074279DB3AA1E434000000000E3361A3F0000000000000000C5BFF75D8E6F55C0CBF6116CAC1E434000000000E3361A3F0000000000000000B0F85C708F6F55C056583B92A11E434000000000E3361A3F0000000000000000","{6258B5B0-85B3-4524-AF79-90FFFE77E53D}","CLAY - LGE",NULL,"In Service",935,"{95D42776-516B-4BC4-9D76-7B143BDD437A}","908 Clay Street","Louisville","Jefferson","Transmission","LG&E","Louisville","KY","673","40203","{95D42776-516B-4BC4-9D76-7B143BDD437A}",NULL,"17020.952902003533","523.1809776672792","Structure Boundary","geo","0"
69,"Electric Substation Boundary","Substation","Container","381004::382011::692008::Bonnieville 138kv Bus::Bonnieville 69kv Bus::692009","01/14/2020","ELECTRIC","04/19/2023","E029673@LGEADINT","01030000E0E610000001000000070000006A72471BCF7955C0EA1968162DB1424000000000E3361A3F000000000000000003BE94C3C47955C0E7A4E8A32DB1424000000000E3361A3F00000000000000002D965D3CC57955C05A32A6E244B1424000000000E3361A3F000000000000000045632A7FCB7955C0A0B2F19044B1424000000000E3361A3F000000000000000065F48E30CB7955C0E392A7F538B1424000000000E3361A3F000000000000000001D9F70ECF7955C0FB313A062FB1424000000000E3361A3F00000000000000006A72471BCF7955C0EA1968162DB1424000000000E3361A3F0000000000000000","{D7DF892E-0BD9-4EA0-8BB7-0AADEFB53FA1}","BONNIEVILLE TRANSMISSION",NULL,"In Service",870,"{277EB8CE-753E-4E71-912B-05B247CF9E80}","8074 N Dixie Hwy.","Bonnieville","Hart","Transmission","KU","Western","KY","064","42713","{277EB8CE-753E-4E71-912B-05B247CF9E80}",NULL,"33933.29750793069","833.6095171366746","Structure Boundary","geo","0"
640,"Electric Substation Boundary","Substation","Container","692011::692012::Boyle County 69kv Bus::692313","01/14/2020","ELECTRIC","04/19/2023","E029673@LGEADINT","01030000E0E61000000100000005000000F95200496D3255C0344C4EB367D2424000000000E3361A3F00000000000000003D80A5BC693255C0646DD3006AD2424000000000E3361A3F00000000000000002D8937BA6B3255C01F7A11B371D2424000000000E3361A3F0000000000000000476B50BA6F3255C02ED637BB6ED2424000000000E3361A3F0000000000000000F95200496D3255C0344C4EB367D2424000000000E3361A3F0000000000000000","{955EA970-0964-4B56-A05E-BFA60777A11D}","BOYLE CO.",NULL,"In Service",1463,"{A9C9F39E-E313-4444-92AC-C11554BCE674}","920 W WALNUT ST.","Danville","Boyle","Transmission","KU","Central","KY","101","40422","{A9C9F39E-E313-4444-92AC-C11554BCE674}",NULL,"6604.337421687625","327.4555560041618","Structure Boundary","geo","0"
81,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","04/21/2023","E029673@LGEADINT","01030000E0E61000000100000005000000F8B3CC44B61955C0782996D9BCB3424000000000E3361A3F0000000000000000F7FDB305B51955C05FC30244BAB3424000000000E3361A3F00000000000000002159F433B31955C0ED8D2D4ABCB3424000000000E3361A3F0000000000000000528F7580B41955C0367239B1BEB3424000000000E3361A3F0000000000000000F8B3CC44B61955C0782996D9BCB3424000000000E3361A3F0000000000000000","{39DDE029-2DED-46C7-918C-0DAF4D9E5C76}","BRODHEAD SWITCHING",NULL,"In Service",882,"{83CCCC1A-7BB6-4383-B269-F94CEAB6268C}","Boone Way","Brodhead","Rockcastle","Transmission","KU","Central","KY","115","40409","{83CCCC1A-7BB6-4383-B269-F94CEAB6268C}",NULL,"1365.3978687352585","148.23015135825318","Structure Boundary","geo","0"
298,"Electric Substation Boundary","Substation","Container","382018::382029::692008::692025::692038::Hardin County 138kv Bus::Hardin County 345kv Bus::Hardin County 69kv Bus::451001::382017::452404::452304","01/14/2020","ELECTRIC","04/21/2023","E029673@LGEADINT","01030000E0E61000000100000013000000560992D3BD7955C0C19528C774D5424000000000E3361A3F00000000000000004076F644AF7955C009446C177DD5424000000000E3361A3F00000000000000005673B552AE7955C034C497B581D5424000000000E3361A3F000000000000000073922D5EB77955C0D9371710A4D5424000000000E3361A3F000000000000000045FFE364BF7955C0358BAD1DB5D5424000000000E3361A3F00000000000000004AAE3442C07955C0E551CBB4B4D5424000000000E3361A3F00000000000000005072FC0BC37955C0B9B2C6D1B5D5424000000000E3361A3F0000000000000000C1B237AEC47955C07480A6C3B5D5424000000000E3361A3F0000000000000000BC16882FC67955C054E34440B5D5424000000000E3361A3F0000000000000000667AAF8FC77955C07592FF69B3D5424000000000E3361A3F000000000000000004FD4510C97955C0F32E9326B0D5424000000000E3361A3F00000000000000005A6F89ABC97955C0856F9F0FAED5424000000000E3361A3F00000000000000002EE17E46CA7955C0CAFACDCCAAD5424000000000E3361A3F0000000000000000015AD217CC7955C0F7FD91A2A6D5424000000000E3361A3F000000000000000054B68197CE7955C0789813CFA2D5424000000000E3361A3F000000000000000017B22D89CE7955C059935D149DD5424000000000E3361A3F00000000000000002D79C8ABCB7955C04DFC28B591D5424000000000E3361A3F0000000000000000845DC3E7C37955C0ECE7E6908AD5424000000000E3361A3F0000000000000000560992D3BD7955C0C19528C774D5424000000000E3361A3F0000000000000000","{132B108D-E9F1-4CC8-9880-890EF4288A8F}","HARDIN CO.",NULL,"In Service",1106,"{B53873E2-E021-442F-B42A-36208777AA45}","Bacon Creek Rd.","Elizabethtown","Hardin","Transmission","KU","Louisville","KY","178","42701","{B53873E2-E021-442F-B42A-36208777AA45}",NULL,"232843.38439202195","1981.2328241783487","Structure Boundary","geo","0"
451,"Electric Substation Boundary","Substation","Container","694027::694037::Mount Vernon Tap 69kv Bus","01/14/2020","ELECTRIC","04/21/2023","E029673@LGEADINT","01030000E0E610000001000000090000006995FFBBFB1655C07BEE545002AD424000000000E3361A3F0000000000000000F688C687F51655C06799C14EF2AC424000000000E3361A3F0000000000000000B8038B83E81655C03E36B1AAFEAC424000000000E3361A3F000000000000000000FCF8FDEA1655C0CC198EA403AD424000000000E3361A3F0000000000000000B9A3D5A9EC1655C08374F7ED02AD424000000000E3361A3F0000000000000000DB809756ED1655C04CA262F004AD424000000000E3361A3F0000000000000000259BFD91EC1655C088FE58F506AD424000000000E3361A3F00000000000000001EB7BFE4EF1655C07DC49B8C0DAD424000000000E3361A3F00000000000000006995FFBBFB1655C07BEE545002AD424000000000E3361A3F0000000000000000","{DD08D7AB-6D8E-4D7B-8619-1C1522068EE2}","MT. VERNON TAP",NULL,"In Service",1261,"{3C3CD34E-B0C9-4F39-8E69-C8A7408C69C0}","87 Dash Rd.","Mt. Vernon","Rockcastle","Transmission","KU","Central","KY","094","40456","{3C3CD34E-B0C9-4F39-8E69-C8A7408C69C0}",NULL,"52735.51397476282","969.12818821881","Structure Boundary","geo","0"
577,"Electric Substation Boundary","Substation","Container","381001","01/14/2020","ELECTRIC","04/21/2023","E029673@LGEADINT","01030000E0E610000001000000050000002E787590239855C0B5CE5140D2B0424000000000E3361A3F0000000000000000684E52AC239855C064ACD119CAB0424000000000E3361A3F0000000000000000DF5ED8631E9855C0ED50E758CAB0424000000000E3361A3F0000000000000000585D73401E9855C0616B6755D2B0424000000000E3361A3F00000000000000002E787590239855C0B5CE5140D2B0424000000000E3361A3F0000000000000000","{5D315A57-E37D-4CE0-8EBE-29F687049E7E}","SHREWSBURY SWITCHING",NULL,"In Service",1395,"{4234D5A4-C7E8-46FB-8726-9740588BAE0A}","6878 Shrewsbury Rd.","Leitchfield","Grayson","Transmission","KU","Western","KY","169","42754","{4234D5A4-C7E8-46FB-8726-9740588BAE0A}",NULL,"8418.818365258408","367.30325767028665","Structure Boundary","geo","0"
620,"Electric Substation Boundary","Substation","Container","612016::692048::692055","01/14/2020","ELECTRIC","04/21/2023","E029673@LGEADINT","01030000E0E610000001000000050000002C71BB80EB5555C0890FF750F7AE424000000000E3361A3F00000000000000006AD9937DE25555C06682C35DEEAE424000000000E3361A3F00000000000000003CDA55D3DC5555C0B3760CCCFCAE424000000000E3361A3F00000000000000007EBBDE84E55555C0A44B704F06AF424000000000E3361A3F00000000000000002C71BB80EB5555C0890FF750F7AE424000000000E3361A3F0000000000000000","{A755F7F5-50D7-41F1-9627-238918A3BDF6}","TAYLOR CO.",NULL,"In Service",1441,"{FF829746-9FC7-492A-A093-E6E3E2312294}","1-99 West Bear Track Road","Campbellsville","Taylor","Transmission","KU","Central","KY","200","42718","{FF829746-9FC7-492A-A093-E6E3E2312294}",NULL,"36267.28750818614","761.9863809888935","Structure Boundary","geo","0"
126,"Electric Substation Boundary","Substation","Container","383032::383035::693011::Clark County 138kv Bus::Clark County 69kv Bus::693348","01/14/2020","ELECTRIC","04/21/2023","E029673@LGEADINT","01030000E0E610000001000000070000009EDC3D86B80955C00CD7E09C82FF424000000000E3361A3F0000000000000000A069657CB40955C0091D3FD281FF424000000000E3361A3F0000000000000000DD209876B40955C0E551D98180FF424000000000E3361A3F00000000000000008DD4B5BBAE0955C0A02F06467FFF424000000000E3361A3F000000000000000016C37E02AE0955C06366CD2388FF424000000000E3361A3F000000000000000006B998ECB70955C0A631469889FF424000000000E3361A3F00000000000000009EDC3D86B80955C00CD7E09C82FF424000000000E3361A3F0000000000000000","{7826A817-E7D7-447D-AFCD-0B3185B8A658}","CLARK CO.",NULL,"In Service",930,"{0B98ADD0-46BF-41E3-9DFF-8E4D1F51E4F6}","1625 Ironworks Road","Winchester","Clark","Transmission","KU","Bluegrass","KY","135","40391","{0B98ADD0-46BF-41E3-9DFF-8E4D1F51E4F6}",NULL,"15741.33373425046","540.6414597949296","Structure Boundary","geo","0"
393,"Electric Substation Boundary","Substation","Container","383036::383043::693025::693031::693042::Loudon Avenue 138kv Bus::Loudon Avenue 69kv Bus693057::Loudon Avenue 69kv Bus::693328::693335","01/14/2020","ELECTRIC","04/21/2023","E029673@LGEADINT","01030000E0E61000000100000009000000AEFCE66DD71D55C097AB3CD9ED05434000000000E3361A3F00000000000000002188C258D31D55C0138ADC23E205434000000000E3361A3F00000000000000000C0000A6CE1D55C03C174521E605434000000000E3361A3F0000000000000000E19DB9D6CD1D55C09523E5BCE305434000000000E3361A3F0000000000000000EC14EEB6C01D55C0A2C2A809F005434000000000E3361A3F00000000000000006D267EFBBE1D55C08EAEC50EED05434000000000E3361A3F0000000000000000E56AD462BA1D55C08E7614B7F305434000000000E3361A3F0000000000000000BA2B002EC11D55C0A487160E0106434000000000E3361A3F0000000000000000AEFCE66DD71D55C097AB3CD9ED05434000000000E3361A3F0000000000000000","{CE7AC317-C8BA-4205-940A-7C33D12368E2}","LOUDON AVE.",NULL,"In Service",1202,"{D32D0B6A-4251-40AF-A8B6-5DF6201B1F67}","811 E Loudon Ave","Lexington","Fayette","Transmission","KU","Bluegrass","KY","176","40505","{D32D0B6A-4251-40AF-A8B6-5DF6201B1F67}",NULL,"80992.87828149929","1330.9430449891588","Structure Boundary","geo","0"
558,"Electric Substation Boundary","Substation","Container","383067::383068::383069::693003::693046::Scott County 138kv Bus::Scott County 69kv Bus::693045","01/14/2020","ELECTRIC","04/21/2023","E029673@LGEADINT","01030000E0E6100000010000000C00000046A1FA2D3F2655C0E58E050E3C24434000000000E3361A3F000000000000000060CA0BA32F2655C0627E0AE31F24434000000000E3361A3F0000000000000000E92DD98D2A2655C0AC44B3672724434000000000E3361A3F00000000000000007FCD7910272655C034B43E9E2D24434000000000E3361A3F0000000000000000063AB363242655C0FF59DCD83324434000000000E3361A3F0000000000000000C47818D9232655C09D639B253924434000000000E3361A3F00000000000000005893B40A242655C044BB2BFE3D24434000000000E3361A3F0000000000000000CC55AC4A272655C0A97B21D14424434000000000E3361A3F000000000000000042259B682B2655C049AC95EE4B24434000000000E3361A3F0000000000000000EB225BC4322655C0EF5CAE2A4C24434000000000E3361A3F0000000000000000EDC60E13382655C0C5A57FE24724434000000000E3361A3F000000000000000046A1FA2D3F2655C0E58E050E3C24434000000000E3361A3F0000000000000000","{95C6CD0A-DB5D-4CFA-8299-8BB644697015}","SCOTT CO.",NULL,"In Service",1376,"{5AD27910-1B81-4770-AB11-313D954086C4}","Malibu Canyon Rd.","Georgetown","Scott","Transmission","KU","Bluegrass","KY","145","40324","{5AD27910-1B81-4770-AB11-313D954086C4}",NULL,"143947.83067378882","1442.7168495732142","Structure Boundary","geo","0"
635,"Electric Substation Boundary","Substation","Container","693005::693018::693043::UK Med Center 69kv Bus","01/14/2020","ELECTRIC","04/21/2023","E029673@LGEADINT","01030000E0E61000000100000007000000FE7A755A682055C0948172139B03434000000000E3361A3F0000000000000000A39194EA5E2055C023A02F779703434000000000E3361A3F0000000000000000817DBE6B5C2055C060B32855A703434000000000E3361A3F000000000000000073A3C1C7662055C037084F28AB03434000000000E3361A3F0000000000000000513B7406672055C014CD90C7A903434000000000E3361A3F000000000000000009157BE8662055C0BAB604BCA503434000000000E3361A3F0000000000000000FE7A755A682055C0948172139B03434000000000E3361A3F0000000000000000","{6A30129D-815C-4211-9849-88CD46B2ED86}","UK MED CENTER",NULL,"In Service",1458,"{36CBA487-EBFE-4E8C-BE43-54B5EB467841}","1215 University Dr","Lexington","Fayette","Transmission","KU","Bluegrass","KY","896","40536","{36CBA487-EBFE-4E8C-BE43-54B5EB467841}",NULL,"31845.919867621407","721.4266591428582","Structure Boundary","geo","0"
174,"Electric Substation Boundary","Substation","Container","451002::451001","01/14/2020","ELECTRIC","04/21/2023","E029673@LGEADINT","01030000E0E61000000100000005000000062DE2DEF6BB55C015A2D310C7E0424000000000E3361A3F0000000000000000830BE67FE4BB55C09B8B05CDBFE0424000000000E3361A3F0000000000000000D131CB8DE0BB55C0A82CED4DD6E0424000000000E3361A3F0000000000000000A3F9979DF2BB55C04C873BE1DDE0424000000000E3361A3F0000000000000000062DE2DEF6BB55C015A2D310C7E0424000000000E3361A3F0000000000000000","{1275F507-428E-4481-A54E-8737D8E83D3E}","DAVIESS COUNTY",NULL,"In Service",978,"{21136417-C17A-4796-95BD-64984E055169}","5201 Roby Rd","Philpot","Daviess","Transmission","KU","Western","KY","232","42366","{21136417-C17A-4796-95BD-64984E055169}",NULL,"86892.37266445567","1187.6245717753134","Structure Boundary","geo","0"
471,"Electric Substation Boundary","Substation","Container","381001::381002::381005::691026::691027::691028::Ohio County 138kv Bus::Ohio County 69kv Bus::694024","01/14/2020","ELECTRIC","04/21/2023","E029673@LGEADINT","01030000E0E6100000010000000900000065E32DC240B855C0995B572417AF424000000000E3361A3F00000000000000003C7EA7E741B855C0C5B7899A05AF424000000000E3361A3F000000000000000094FED3CC37B855C0C0AF865005AF424000000000E3361A3F0000000000000000989EB85137B855C0272D9D7012AF424000000000E3361A3F00000000000000009DB8C33738B855C0814876E517AF424000000000E3361A3F00000000000000004F2E60FB38B855C0705F138619AF424000000000E3361A3F0000000000000000254186803CB855C04BC2BA5919AF424000000000E3361A3F0000000000000000015BC25A3FB855C0F6036D1818AF424000000000E3361A3F000000000000000065E32DC240B855C0995B572417AF424000000000E3361A3F0000000000000000","{3BD6A4DE-E934-4E1F-B54F-FD713274AE7E}","OHIO COUNTY",NULL,"In Service",1284,"{8CBFA892-BEAD-4FA2-BAD8-89448CEBD791}","1666 Rochester Road","Beaver Dam","Ohio","Transmission","KU","Western","KY","085","0","{8CBFA892-BEAD-4FA2-BAD8-89448CEBD791}",NULL,"36801.44064307392","748.5816456340635","Structure Boundary","geo","0"
114,"Electric Substation Boundary","Substation","Container","694041","01/14/2020","ELECTRIC","04/21/2023","E029673@LGEADINT","01030000E0E61000000100000005000000E3FB68DA88EA54C020F9555B1766424000000000E3361A3F0000000000000000AC0C6C8A85EA54C0575C1FDD1766424000000000E3361A3F00000000000000005CA432E485EA54C00080A06E1C66424000000000E3361A3F0000000000000000190F334389EA54C00B57B8DE1B66424000000000E3361A3F0000000000000000E3FB68DA88EA54C020F9555B1766424000000000E3361A3F0000000000000000","{79D7B483-148C-4373-8439-0CEA6EDA213A}","CARY SWITCHING",NULL,"In Service",917,"{0651A63C-A263-4D15-A6F5-D0637BDEB204}","3729 Hwy 66","Cary","Bell","Transmission","KU","Mountain","KY","148","40939","{0651A63C-A263-4D15-A6F5-D0637BDEB204}",NULL,"3053.9894426703554","221.8746466875491","Structure Boundary","geo","0"
273,"Electric Substation Boundary","Substation","Container","694023","01/14/2020","ELECTRIC","04/21/2023","E029673@LGEADINT","01030000E0E61000000100000006000000D0C54D696FB254C0308271F58E71424000000000E3361A3F0000000000000000194A0D6B6EB254C0AF80307C8A71424000000000E3361A3F0000000000000000AA18975E6BB254C0C4362A2C8C71424000000000E3361A3F00000000000000005A7068A96CB254C00BBC58449171424000000000E3361A3F00000000000000002D3C800C6FB254C0A24859E38F71424000000000E3361A3F0000000000000000D0C54D696FB254C0308271F58E71424000000000E3361A3F0000000000000000","{9A393025-BBE3-49F4-9966-D7038A9A17CD}","GORGE SWITCHING",NULL,"In Service",1081,"{01815A37-877B-485B-B1FE-AA60C2308044}","2458 Exeter Road","Appalachia","Wise","Transmission","KU","Mountain","VA","134","24216","{01815A37-877B-485B-B1FE-AA60C2308044}",NULL,"3374.497271585707","228.939253122364","Structure Boundary","geo","0"
301,"Electric Substation Boundary","Substation","Container","614020::614021::614026::614027::694019::694021::694022::Harlan Wye 161kv Bus::Harlan Wye 69kv Bus","01/14/2020","ELECTRIC","04/21/2023","E029673@LGEADINT","01030000E0E6100000010000001600000071358A55E7D454C041D5CB0FDC6B424000000000E3361A3F0000000000000000F96CEAA9E1D454C067305822DB6B424000000000E3361A3F00000000000000000942AF6BE0D454C07AEF01B5E76B424000000000E3361A3F0000000000000000BF5C813EDFD454C0D5593CD1E96B424000000000E3361A3F000000000000000015DCD41ADFD454C09772623DEB6B424000000000E3361A3F00000000000000003BDDED78DFD454C01FAD0325EE6B424000000000E3361A3F0000000000000000FBEF1EB9DFD454C09C2CC903F06B424000000000E3361A3F0000000000000000B196F28EDFD454C07A41EA06F26B424000000000E3361A3F000000000000000050A1CE47DFD454C02D05A864F46B424000000000E3361A3F0000000000000000F47AB8D6DED454C0E021E528F66B424000000000E3361A3F0000000000000000AE798957DDD454C0D0E82A4BF96B424000000000E3361A3F00000000000000005DA48EB6E2D454C0E9A8FFB3FF6B424000000000E3361A3F00000000000000009B574F1FE6D454C0883BA87BFC6B424000000000E3361A3F0000000000000000BDCEA17FE8D454C0F248E742F96B424000000000E3361A3F000000000000000034204DD1EBD454C0C1B63AA1F36B424000000000E3361A3F000000000000000004DF4304ECD454C0BBE5FBE5F06B424000000000E3361A3F0000000000000000AF4F1FEBEBD454C0888C16FCEE6B424000000000E3361A3F0000000000000000D7CBC7BFE7D454C08CC7DE1AEE6B424000000000E3361A3F000000000000000058A44F78E7D454C0E31880CDED6B424000000000E3361A3F0000000000000000BBDB52AFE7D454C009A19223EB6B424000000000E3361A3F0000000000000000A648A6A7E6D454C0DF8134B6E66B424000000000E3361A3F000000000000000071358A55E7D454C041D5CB0FDC6B424000000000E3361A3F0000000000000000","{33912B05-133B-490D-9A01-7BB24321CE96}","HARLAN WYE",NULL,"In Service",1109,"{6D1EEA9E-AF8F-4AA3-8C0F-3B346812A23D}","411 Sunshine Road","Harlan","Harlan","Transmission","KU","Mountain","KY","032","40831","{6D1EEA9E-AF8F-4AA3-8C0F-3B346812A23D}",NULL,"58112.43540364845","1125.5145056246693","Structure Boundary","geo","0"
326,"Electric Substation Boundary","Substation","Container","614026","01/14/2020","ELECTRIC","04/21/2023","E029673@LGEADINT","01030000E0E61000000100000007000000A30ABA4407E154C0F75E8B6A836B424000000000E3361A3F0000000000000000B229563D08E154C0F37E95AC806B424000000000E3361A3F0000000000000000EFC8D6BB06E154C01B08032C7A6B424000000000E3361A3F0000000000000000FDA993A102E154C08E2D51BE7B6B424000000000E3361A3F000000000000000067847A2602E154C0B0EB9F6F7F6B424000000000E3361A3F0000000000000000A5516B7503E154C0534210E4846B424000000000E3361A3F0000000000000000A30ABA4407E154C0F75E8B6A836B424000000000E3361A3F0000000000000000","{05408EE1-7921-4BD5-A180-D29D7AA7E2A8}","HOWARD BRANCH",NULL,"In Service",1134,"{3382A030-5819-426D-A887-D510A4F7F427}","10421 HWY 221","Stoney Fork","Bell","Transmission","KU","Mountain","KY","207","40988","{3382A030-5819-426D-A887-D510A4F7F427}",NULL,"9203.304922957503","364.37583824470653","Structure Boundary","geo","0"
423,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","04/21/2023","E029673@LGEADINT","01030000E0E61000000100000005000000F01E258660EC54C0FD91EF616955424000000000E3361A3F000000000000000001B8CCEF5DEC54C0D917E94B6455424000000000E3361A3F0000000000000000C34E0EAE5AEC54C02B60F42A6855424000000000E3361A3F000000000000000084C419BD5DEC54C0F3F08B0F6D55424000000000E3361A3F0000000000000000F01E258660EC54C0FD91EF616955424000000000E3361A3F0000000000000000","{2F92B43E-734A-45FC-93A3-2AA13F686609}","MELDRUM SWITCHING",NULL,"In Service",1233,"{E30EE28B-4B32-471D-A8FA-7F96FBDBDEC5}","6025 US HWY 25E","Middlesboro","Bell","Transmission","KU","Mountain","KY","181","40965","{E30EE28B-4B32-471D-A8FA-7F96FBDBDEC5}",NULL,"5118.958803898719","287.18420311142336","Structure Boundary","geo","0"
500,"Electric Substation Boundary","Substation","Container","Unknown","01/14/2020","ELECTRIC","04/21/2023","E029673@LGEADINT","01030000E0E61000000100000005000000DC5B2E7673F054C051582DD90966424000000000E3361A3F00000000000000009EC47B866BF054C028254C770266424000000000E3361A3F0000000000000000F96E6FE767F054C0D6C3D0D40A66424000000000E3361A3F00000000000000002F75D72470F054C0E96FF7D91266424000000000E3361A3F0000000000000000DC5B2E7673F054C051582DD90966424000000000E3361A3F0000000000000000","{8477AD56-6174-4EAF-973F-E2AD40DC4F52}","PINEVILLE SW. STA.",NULL,"In Service",1316,"{830EE7AA-2D71-4CF1-BDC1-EEDA83D86202}","48 KU Drive","Four Mile","Bell","Transmission","KU","Mountain","KY","149","40939","{830EE7AA-2D71-4CF1-BDC1-EEDA83D86202}",NULL,"19256.14319274769","565.5567665398797","Structure Boundary","geo","0"
589,"Electric Substation Boundary","Substation","Container","694011::694012::694046","01/14/2020","ELECTRIC","04/21/2023","E029673@LGEADINT","01030000E0E610000001000000050000003488D3C0C12755C0F5AF8DD6158E424000000000E3361A3F0000000000000000DB36B439C12755C0F72C120B108E424000000000E3361A3F00000000000000006987C608BD2755C065689520118E424000000000E3361A3F0000000000000000E7760AA3BD2755C0AB73FA56178E424000000000E3361A3F00000000000000003488D3C0C12755C0F5AF8DD6158E424000000000E3361A3F0000000000000000","{CE287257-0BF0-4A5E-B472-4A4B91744AC0}","SOMERSET NORTH",NULL,"In Service",1408,"{79B138BB-C555-42F2-ABF2-8AB3FABA7AC7}","268 McKee Road","Somerset","Pulaski","Transmission","KU","Central","KY","092","42503","{79B138BB-C555-42F2-ABF2-8AB3FABA7AC7}",NULL,"5076.39517559559","285.63250260005645","Structure Boundary","geo","0"
