Structure_ID,Structure_Number,Line_Name,Number_of_Circuits,Structure_Status,Structure_Owner,Old_Primary_Circuit_ID,Structure_Comments,Structure_Global_ID,Structure_Object_ID,Inspection_Date,Inspection_Comments,Inspection_Attribute_Name,Inspection_Status,WorkOrder_Name,WorkOrder_Status,WorkOrder_Due_Date,WorkOrder_Created_By,WorkOrder_Assigned_Date,WorkOrder_Assigned_To
681C1F36-98E2-4A85-9123-000B81001406,017,ELIZABETHTOWN 034 (674) - HARDIN COUNTY 178 (614),,In Service,KU,013306A0,,D6DA223C-7DB9-4D76-AC3D-9CACDD19EC83,2030,2016-11-16 16:37:54.8160617,,ANCHOR STUB POLE,GOOD,etown hardin pt 2,Completed,2016-11-30 00:00:00.0000000,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2016-11-14 00:00:00.0000000,4851B394-8529-406E-AACC-3E05C956A692
681C1F36-98E2-4A85-9123-000B81001406,017,ELIZABETHTOWN 034 (674) - HARDIN COUNTY 178 (614),,In Service,KU,013306A0,,D6DA223C-7DB9-4D76-AC3D-9CACDD19EC83,2030,2016-11-16 16:37:54.5430313,,GROUNDLINE : C-Pole,GOOD,etown hardin pt 2,Completed,2016-11-30 00:00:00.0000000,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2016-11-14 00:00:00.0000000,4851B394-8529-406E-AACC-3E05C956A692
681C1F36-98E2-4A85-9123-000B81001406,017,ELIZABETHTOWN 034 (674) - HARDIN COUNTY 178 (614),,In Service,KU,013306A0,,D6DA223C-7DB9-4D76-AC3D-9CACDD19EC83,2030,2020-08-20 20:47:48.5325637,,STATIC,GOOD,Repairs,Completed,,,2020-08-19 11:57:53.9700000,CE69E413-7E7E-408F-8EFD-F45E7F5F6B66
681C1F36-98E2-4A85-9123-000B81001406,017,ELIZABETHTOWN 034 (674) - HARDIN COUNTY 178 (614),,In Service,KU,013306A0,,D6DA223C-7DB9-4D76-AC3D-9CACDD19EC83,2030,2020-08-20 20:47:48.6795792,,RIGHT OF WAY,GOOD,Repairs,Completed,,,2020-08-19 11:57:53.9700000,CE69E413-7E7E-408F-8EFD-F45E7F5F6B66
681C1F36-98E2-4A85-9123-000B81001406,017,ELIZABETHTOWN 034 (674) - HARDIN COUNTY 178 (614),,In Service,KU,013306A0,,D6DA223C-7DB9-4D76-AC3D-9CACDD19EC83,2030,2016-11-16 16:37:54.9150729,,INSULATOR,GOOD,etown hardin pt 2,Completed,2016-11-30 00:00:00.0000000,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2016-11-14 00:00:00.0000000,4851B394-8529-406E-AACC-3E05C956A692
681C1F36-98E2-4A85-9123-000B81001406,017,ELIZABETHTOWN 034 (674) - HARDIN COUNTY 178 (614),,In Service,KU,013306A0,,D6DA223C-7DB9-4D76-AC3D-9CACDD19EC83,2030,2019-10-21 13:44:27.4579003,,CROSSARMS,GOOD,Etown Hardin county,Completed,2019-10-25 00:00:00.0000000,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2019-10-17 00:00:00.0000000,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
681C1F36-98E2-4A85-9123-000B81001406,017,ELIZABETHTOWN 034 (674) - HARDIN COUNTY 178 (614),,In Service,KU,013306A0,,D6DA223C-7DB9-4D76-AC3D-9CACDD19EC83,2030,2020-08-20 20:47:48.5685676,,CONDUCTOR,GOOD,Repairs,Completed,,,2020-08-19 11:57:53.9700000,CE69E413-7E7E-408F-8EFD-F45E7F5F6B66
681C1F36-98E2-4A85-9123-000B81001406,017,ELIZABETHTOWN 034 (674) - HARDIN COUNTY 178 (614),,In Service,KU,013306A0,,D6DA223C-7DB9-4D76-AC3D-9CACDD19EC83,2030,2019-10-21 13:44:27.2628786,,ANCHOR,GOOD,Etown Hardin county,Completed,2019-10-25 00:00:00.0000000,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2019-10-17 00:00:00.0000000,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
681C1F36-98E2-4A85-9123-000B81001406,017,ELIZABETHTOWN 034 (674) - HARDIN COUNTY 178 (614),,In Service,KU,013306A0,,D6DA223C-7DB9-4D76-AC3D-9CACDD19EC83,2030,2019-10-21 13:44:26.9588444,,STRUCTURE APPEARANCE,GOOD,Etown Hardin county,Completed,2019-10-25 00:00:00.0000000,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2019-10-17 00:00:00.0000000,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
681C1F36-98E2-4A85-9123-000B81001406,017,ELIZABETHTOWN 034 (674) - HARDIN COUNTY 178 (614),,In Service,KU,013306A0,,D6DA223C-7DB9-4D76-AC3D-9CACDD19EC83,2030,2019-10-21 13:44:27.5308798,,ENCROACHMENTS,GOOD,Etown Hardin county,Completed,2019-10-25 00:00:00.0000000,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2019-10-17 00:00:00.0000000,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
681C1F36-98E2-4A85-9123-000B81001406,017,ELIZABETHTOWN 034 (674) - HARDIN COUNTY 178 (614),,In Service,KU,013306A0,,D6DA223C-7DB9-4D76-AC3D-9CACDD19EC83,2030,2019-10-21 13:44:27.3368864,,STATIC,GOOD,Etown Hardin county,Completed,2019-10-25 00:00:00.0000000,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2019-10-17 00:00:00.0000000,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
681C1F36-98E2-4A85-9123-000B81001406,017,ELIZABETHTOWN 034 (674) - HARDIN COUNTY 178 (614),,In Service,KU,013306A0,,D6DA223C-7DB9-4D76-AC3D-9CACDD19EC83,2030,2019-10-21 13:44:27.1498660,,DOWN GUY,GOOD,Etown Hardin county,Completed,2019-10-25 00:00:00.0000000,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2019-10-17 00:00:00.0000000,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
681C1F36-98E2-4A85-9123-000B81001406,017,ELIZABETHTOWN 034 (674) - HARDIN COUNTY 178 (614),,In Service,KU,013306A0,,D6DA223C-7DB9-4D76-AC3D-9CACDD19EC83,2030,2019-10-21 13:44:27.2998824,,ANCHOR STUB POLE,GOOD,Etown Hardin county,Completed,2019-10-25 00:00:00.0000000,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2019-10-17 00:00:00.0000000,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
681C1F36-98E2-4A85-9123-000B81001406,017,ELIZABETHTOWN 034 (674) - HARDIN COUNTY 178 (614),,In Service,KU,013306A0,,D6DA223C-7DB9-4D76-AC3D-9CACDD19EC83,2030,2019-10-21 13:44:27.2258747,,BONDING,GOOD,Etown Hardin county,Completed,2019-10-25 00:00:00.0000000,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2019-10-17 00:00:00.0000000,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
681C1F36-98E2-4A85-9123-000B81001406,017,ELIZABETHTOWN 034 (674) - HARDIN COUNTY 178 (614),,In Service,KU,013306A0,,D6DA223C-7DB9-4D76-AC3D-9CACDD19EC83,2030,2019-10-21 13:44:27.0368534,,CONDITION ABOVE GROUNDLINE : C-Pole,NEEDS REPAIR,Etown Hardin county,Completed,2019-10-25 00:00:00.0000000,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2019-10-17 00:00:00.0000000,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
681C1F36-98E2-4A85-9123-000B81001406,017,ELIZABETHTOWN 034 (674) - HARDIN COUNTY 178 (614),,In Service,KU,013306A0,,D6DA223C-7DB9-4D76-AC3D-9CACDD19EC83,2030,2019-10-21 13:44:27.3858899,,CONDUCTOR,GOOD,Etown Hardin county,Completed,2019-10-25 00:00:00.0000000,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2019-10-17 00:00:00.0000000,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
681C1F36-98E2-4A85-9123-000B81001406,017,ELIZABETHTOWN 034 (674) - HARDIN COUNTY 178 (614),,In Service,KU,013306A0,,D6DA223C-7DB9-4D76-AC3D-9CACDD19EC83,2030,2020-08-20 20:47:48.4255509,"Checked ok, no issues found ",CONDITION ABOVE GROUNDLINE : C-Pole,REPAIRS MADE,Repairs,Completed,,,2020-08-19 11:57:53.9700000,CE69E413-7E7E-408F-8EFD-F45E7F5F6B66
681C1F36-98E2-4A85-9123-000B81001406,017,ELIZABETHTOWN 034 (674) - HARDIN COUNTY 178 (614),,In Service,KU,013306A0,,D6DA223C-7DB9-4D76-AC3D-9CACDD19EC83,2030,2020-08-20 20:47:48.4615552,,WOODPECKER HOLES : C-Pole,GOOD,Repairs,Completed,,,2020-08-19 11:57:53.9700000,CE69E413-7E7E-408F-8EFD-F45E7F5F6B66
681C1F36-98E2-4A85-9123-000B81001406,017,ELIZABETHTOWN 034 (674) - HARDIN COUNTY 178 (614),,In Service,KU,013306A0,,D6DA223C-7DB9-4D76-AC3D-9CACDD19EC83,2030,2019-10-21 13:44:27.4939043,,RIGHT OF WAY,GOOD,Etown Hardin county,Completed,2019-10-25 00:00:00.0000000,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2019-10-17 00:00:00.0000000,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
681C1F36-98E2-4A85-9123-000B81001406,017,ELIZABETHTOWN 034 (674) - HARDIN COUNTY 178 (614),,In Service,KU,013306A0,,D6DA223C-7DB9-4D76-AC3D-9CACDD19EC83,2030,2019-10-21 13:44:27.1858700,,DOWN GUY STUB POLE,GOOD,Etown Hardin county,Completed,2019-10-25 00:00:00.0000000,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2019-10-17 00:00:00.0000000,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
681C1F36-98E2-4A85-9123-000B81001406,017,ELIZABETHTOWN 034 (674) - HARDIN COUNTY 178 (614),,In Service,KU,013306A0,,D6DA223C-7DB9-4D76-AC3D-9CACDD19EC83,2030,2016-11-16 16:37:54.7830579,,ANCHOR,GOOD,etown hardin pt 2,Completed,2016-11-30 00:00:00.0000000,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2016-11-14 00:00:00.0000000,4851B394-8529-406E-AACC-3E05C956A692
681C1F36-98E2-4A85-9123-000B81001406,017,ELIZABETHTOWN 034 (674) - HARDIN COUNTY 178 (614),,In Service,KU,013306A0,,D6DA223C-7DB9-4D76-AC3D-9CACDD19EC83,2030,2020-08-20 20:47:48.6045718,,INSULATOR,GOOD,Repairs,Completed,,,2020-08-19 11:57:53.9700000,CE69E413-7E7E-408F-8EFD-F45E7F5F6B66
681C1F36-98E2-4A85-9123-000B81001406,017,ELIZABETHTOWN 034 (674) - HARDIN COUNTY 178 (614),,In Service,KU,013306A0,,D6DA223C-7DB9-4D76-AC3D-9CACDD19EC83,2030,2020-08-20 20:47:48.3745457,,BONDING,GOOD,Repairs,Completed,,,2020-08-19 11:57:53.9700000,CE69E413-7E7E-408F-8EFD-F45E7F5F6B66
79DAC664-06AC-4A79-BF8F-000E81B82E01,7,BOND 158 (604) - DORCHESTER 072 (624),2,In Service,KU,0,0,88D0BEC1-26EA-4094-8EED-2F68042138BD,6295,2021-01-27 16:21:58.6919001,,BRACING,GOOD,Bond-Dorchester PR,Completed,,,2020-12-30 13:42:18.3770000,F13A17B1-E804-4618-851F-901D79826778
79DAC664-06AC-4A79-BF8F-000E81B82E01,7,BOND 158 (604) - DORCHESTER 072 (624),2,In Service,KU,0,0,88D0BEC1-26EA-4094-8EED-2F68042138BD,6295,2021-01-27 16:21:58.8728861,,RIGHT OF WAY,GOOD,Bond-Dorchester PR,Completed,,,2020-12-30 13:42:18.3770000,F13A17B1-E804-4618-851F-901D79826778
79DAC664-06AC-4A79-BF8F-000E81B82E01,7,BOND 158 (604) - DORCHESTER 072 (624),2,In Service,KU,0,0,88D0BEC1-26EA-4094-8EED-2F68042138BD,6295,2021-01-27 16:21:58.7629084,,CONDUCTOR,GOOD,Bond-Dorchester PR,Completed,,,2020-12-30 13:42:18.3770000,F13A17B1-E804-4618-851F-901D79826778
79DAC664-06AC-4A79-BF8F-000E81B82E01,7,BOND 158 (604) - DORCHESTER 072 (624),2,In Service,KU,0,0,88D0BEC1-26EA-4094-8EED-2F68042138BD,6295,2021-01-27 16:21:58.9069242,,ENCROACHMENTS,GOOD,Bond-Dorchester PR,Completed,,,2020-12-30 13:42:18.3770000,F13A17B1-E804-4618-851F-901D79826778
79DAC664-06AC-4A79-BF8F-000E81B82E01,7,BOND 158 (604) - DORCHESTER 072 (624),2,In Service,KU,0,0,88D0BEC1-26EA-4094-8EED-2F68042138BD,6295,2021-01-27 16:21:58.6568960,Replaced structure with steel poles and steel arms ,CONDITION ABOVE GROUNDLINE : R-Pole,GOOD,Bond-Dorchester PR,Completed,,,2020-12-30 13:42:18.3770000,F13A17B1-E804-4618-851F-901D79826778
79DAC664-06AC-4A79-BF8F-000E81B82E01,7,BOND 158 (604) - DORCHESTER 072 (624),2,In Service,KU,0,0,88D0BEC1-26EA-4094-8EED-2F68042138BD,6295,2021-01-27 16:21:58.7979121,,INSULATOR,GOOD,Bond-Dorchester PR,Completed,,,2020-12-30 13:42:18.3770000,F13A17B1-E804-4618-851F-901D79826778
79DAC664-06AC-4A79-BF8F-000E81B82E01,7,BOND 158 (604) - DORCHESTER 072 (624),2,In Service,KU,0,0,88D0BEC1-26EA-4094-8EED-2F68042138BD,6295,2021-01-27 16:21:58.5458843,,STRUCTURE APPEARANCE,GOOD,Bond-Dorchester PR,Completed,,,2020-12-30 13:42:18.3770000,F13A17B1-E804-4618-851F-901D79826778
79DAC664-06AC-4A79-BF8F-000E81B82E01,7,BOND 158 (604) - DORCHESTER 072 (624),2,In Service,KU,0,0,88D0BEC1-26EA-4094-8EED-2F68042138BD,6295,2017-11-07 10:20:08.8390343,,DOWN GUY,GOOD,bond dorchester,Completed,,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2017-11-01 00:00:00.0000000,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
79DAC664-06AC-4A79-BF8F-000E81B82E01,7,BOND 158 (604) - DORCHESTER 072 (624),2,In Service,KU,0,0,88D0BEC1-26EA-4094-8EED-2F68042138BD,6295,2021-01-27 16:21:58.7269040,,STATIC,GOOD,Bond-Dorchester PR,Completed,,,2020-12-30 13:42:18.3770000,F13A17B1-E804-4618-851F-901D79826778
79DAC664-06AC-4A79-BF8F-000E81B82E01,7,BOND 158 (604) - DORCHESTER 072 (624),2,In Service,KU,0,0,88D0BEC1-26EA-4094-8EED-2F68042138BD,6295,2021-01-27 16:21:58.6208920,"Replaced structure with steel poles and steel arms 
",CONDITION ABOVE GROUNDLINE : L-Pole,REPLACED,Bond-Dorchester PR,Completed,,,2020-12-30 13:42:18.3770000,F13A17B1-E804-4618-851F-901D79826778
79DAC664-06AC-4A79-BF8F-000E81B82E01,7,BOND 158 (604) - DORCHESTER 072 (624),2,In Service,KU,0,0,88D0BEC1-26EA-4094-8EED-2F68042138BD,6295,2021-01-27 16:21:58.5848881,,BONDING,GOOD,Bond-Dorchester PR,Completed,,,2020-12-30 13:42:18.3770000,F13A17B1-E804-4618-851F-901D79826778
681C1F36-98E2-4A85-9123-000B81001406,017,ELIZABETHTOWN 034 (674) - HARDIN COUNTY 178 (614),,In Service,KU,013306A0,,D6DA223C-7DB9-4D76-AC3D-9CACDD19EC83,2030,2020-08-20 20:47:48.2975373,,STRUCTURE APPEARANCE,GOOD,Repairs,Completed,,,2020-08-19 11:57:53.9700000,CE69E413-7E7E-408F-8EFD-F45E7F5F6B66
681C1F36-98E2-4A85-9123-000B81001406,017,ELIZABETHTOWN 034 (674) - HARDIN COUNTY 178 (614),,In Service,KU,013306A0,,D6DA223C-7DB9-4D76-AC3D-9CACDD19EC83,2030,2019-10-21 13:44:27.1128619,,BRACING,GOOD,Etown Hardin county,Completed,2019-10-25 00:00:00.0000000,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2019-10-17 00:00:00.0000000,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
681C1F36-98E2-4A85-9123-000B81001406,017,ELIZABETHTOWN 034 (674) - HARDIN COUNTY 178 (614),,In Service,KU,013306A0,,D6DA223C-7DB9-4D76-AC3D-9CACDD19EC83,2030,2019-10-21 13:44:27.4218961,,INSULATOR,GOOD,Etown Hardin county,Completed,2019-10-25 00:00:00.0000000,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2019-10-17 00:00:00.0000000,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
681C1F36-98E2-4A85-9123-000B81001406,017,ELIZABETHTOWN 034 (674) - HARDIN COUNTY 178 (614),,In Service,KU,013306A0,,D6DA223C-7DB9-4D76-AC3D-9CACDD19EC83,2030,2019-10-21 13:44:27.0008493,,GROUNDLINE : C-Pole,GOOD,Etown Hardin county,Completed,2019-10-25 00:00:00.0000000,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2019-10-17 00:00:00.0000000,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
681C1F36-98E2-4A85-9123-000B81001406,017,ELIZABETHTOWN 034 (674) - HARDIN COUNTY 178 (614),,In Service,KU,013306A0,,D6DA223C-7DB9-4D76-AC3D-9CACDD19EC83,2030,2019-10-21 13:44:27.0768578,,WOODPECKER HOLES : C-Pole,GOOD,Etown Hardin county,Completed,2019-10-25 00:00:00.0000000,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2019-10-17 00:00:00.0000000,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
79DAC664-06AC-4A79-BF8F-000E81B82E01,7,BOND 158 (604) - DORCHESTER 072 (624),2,In Service,KU,0,0,88D0BEC1-26EA-4094-8EED-2F68042138BD,6295,2017-11-07 10:20:09.0050519,,ANCHOR STUB POLE,GOOD,bond dorchester,Completed,,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2017-11-01 00:00:00.0000000,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
79DAC664-06AC-4A79-BF8F-000E81B82E01,7,BOND 158 (604) - DORCHESTER 072 (624),2,In Service,KU,0,0,88D0BEC1-26EA-4094-8EED-2F68042138BD,6295,2017-11-07 10:20:08.5119995,,GROUNDLINE : L-Pole,GOOD,bond dorchester,Completed,,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2017-11-01 00:00:00.0000000,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
79DAC664-06AC-4A79-BF8F-000E81B82E01,7,BOND 158 (604) - DORCHESTER 072 (624),2,In Service,KU,0,0,88D0BEC1-26EA-4094-8EED-2F68042138BD,6295,2017-11-07 10:20:08.8880269,,DOWN GUY STUB POLE,GOOD,bond dorchester,Completed,,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2017-11-01 00:00:00.0000000,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
79DAC664-06AC-4A79-BF8F-000E81B82E01,7,BOND 158 (604) - DORCHESTER 072 (624),2,In Service,KU,0,0,88D0BEC1-26EA-4094-8EED-2F68042138BD,6295,2017-11-07 10:20:08.9300379,,BONDING,GOOD,bond dorchester,Completed,,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2017-11-01 00:00:00.0000000,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
79DAC664-06AC-4A79-BF8F-000E81B82E01,7,BOND 158 (604) - DORCHESTER 072 (624),2,In Service,KU,0,0,88D0BEC1-26EA-4094-8EED-2F68042138BD,6295,2021-01-27 16:21:58.8329163,,CROSSARMS,GOOD,Bond-Dorchester PR,Completed,,,2020-12-30 13:42:18.3770000,F13A17B1-E804-4618-851F-901D79826778
79DAC664-06AC-4A79-BF8F-000E81B82E01,7,BOND 158 (604) - DORCHESTER 072 (624),2,In Service,KU,0,0,88D0BEC1-26EA-4094-8EED-2F68042138BD,6295,2017-11-07 10:20:09.1900713,,INSULATOR,GOOD,bond dorchester,Completed,,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2017-11-01 00:00:00.0000000,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
79DAC664-06AC-4A79-BF8F-000E81B82E01,7,BOND 158 (604) - DORCHESTER 072 (624),2,In Service,KU,0,0,88D0BEC1-26EA-4094-8EED-2F68042138BD,6295,2017-11-07 10:20:09.0450575,,STATIC,GOOD,bond dorchester,Completed,,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2017-11-01 00:00:00.0000000,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
79DAC664-06AC-4A79-BF8F-000E81B82E01,7,BOND 158 (604) - DORCHESTER 072 (624),2,In Service,KU,0,0,88D0BEC1-26EA-4094-8EED-2F68042138BD,6295,2017-11-07 10:20:08.7629898,,WOODPECKER HOLES : R-Pole,GOOD,bond dorchester,Completed,,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2017-11-01 00:00:00.0000000,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
79DAC664-06AC-4A79-BF8F-000E81B82E01,7,BOND 158 (604) - DORCHESTER 072 (624),2,In Service,KU,0,0,88D0BEC1-26EA-4094-8EED-2F68042138BD,6295,2017-11-07 10:20:08.5690059,,GROUNDLINE : R-Pole,GOOD,bond dorchester,Completed,,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2017-11-01 00:00:00.0000000,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
79DAC664-06AC-4A79-BF8F-000E81B82E01,7,BOND 158 (604) - DORCHESTER 072 (624),2,In Service,KU,0,0,88D0BEC1-26EA-4094-8EED-2F68042138BD,6295,2017-11-07 10:20:09.2320758,,CROSSARMS,GOOD,bond dorchester,Completed,,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2017-11-01 00:00:00.0000000,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
79DAC664-06AC-4A79-BF8F-000E81B82E01,7,BOND 158 (604) - DORCHESTER 072 (624),2,In Service,KU,0,0,88D0BEC1-26EA-4094-8EED-2F68042138BD,6295,2017-11-07 10:20:08.8000311,,BRACING,GOOD,bond dorchester,Completed,,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2017-11-01 00:00:00.0000000,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
15E6D356-49D9-4067-98E4-00049FD3622E,243,WEST LEXINGTON 154 (905) - GHENT 165 (912-914),1,In Service,KU,004403A0,,DEBE3E49-1C86-4FE9-B924-8EB3D4486127,33239,2019-09-10 19:53:34.9368661,,DOWN GUY,GOOD,345 west lex ghent,Completed,2019-10-31 00:00:00.0000000,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2019-09-03 00:00:00.0000000,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
15E6D356-49D9-4067-98E4-00049FD3622E,243,WEST LEXINGTON 154 (905) - GHENT 165 (912-914),1,In Service,KU,004403A0,,DEBE3E49-1C86-4FE9-B924-8EB3D4486127,33239,2019-09-10 19:53:32.8196496,,FOUNDATION: Leg 3,GOOD,345 west lex ghent,Completed,2019-10-31 00:00:00.0000000,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2019-09-03 00:00:00.0000000,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
15E6D356-49D9-4067-98E4-00049FD3622E,243,WEST LEXINGTON 154 (905) - GHENT 165 (912-914),1,In Service,KU,004403A0,,DEBE3E49-1C86-4FE9-B924-8EB3D4486127,33239,2019-09-10 19:53:35.1148636,,STATIC,GOOD,345 west lex ghent,Completed,2019-10-31 00:00:00.0000000,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2019-09-03 00:00:00.0000000,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
79DAC664-06AC-4A79-BF8F-000E81B82E01,7,BOND 158 (604) - DORCHESTER 072 (624),2,In Service,KU,0,0,88D0BEC1-26EA-4094-8EED-2F68042138BD,6295,2017-11-07 10:20:08.6940189,,WOODPECKER HOLES : L-Pole,GOOD,bond dorchester,Completed,,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2017-11-01 00:00:00.0000000,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
79DAC664-06AC-4A79-BF8F-000E81B82E01,7,BOND 158 (604) - DORCHESTER 072 (624),2,In Service,KU,0,0,88D0BEC1-26EA-4094-8EED-2F68042138BD,6295,2017-11-07 10:20:09.2720799,,RIGHT OF WAY,GOOD,bond dorchester,Completed,,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2017-11-01 00:00:00.0000000,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
79DAC664-06AC-4A79-BF8F-000E81B82E01,7,BOND 158 (604) - DORCHESTER 072 (624),2,In Service,KU,0,0,88D0BEC1-26EA-4094-8EED-2F68042138BD,6295,2017-11-07 10:20:09.3090836,,ENCROACHMENTS,GOOD,bond dorchester,Completed,,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2017-11-01 00:00:00.0000000,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
15E6D356-49D9-4067-98E4-00049FD3622E,243,WEST LEXINGTON 154 (905) - GHENT 165 (912-914),1,In Service,KU,004403A0,,DEBE3E49-1C86-4FE9-B924-8EB3D4486127,33239,2019-09-10 19:53:33.7637438,,POLE WALL: Leg 3,GOOD,345 west lex ghent,Completed,2019-10-31 00:00:00.0000000,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2019-09-03 00:00:00.0000000,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
15E6D356-49D9-4067-98E4-00049FD3622E,243,WEST LEXINGTON 154 (905) - GHENT 165 (912-914),1,In Service,KU,004403A0,,DEBE3E49-1C86-4FE9-B924-8EB3D4486127,33239,2019-09-10 19:53:33.2826748,,BASE PLATE: Pole 3,GOOD,345 west lex ghent,Completed,2019-10-31 00:00:00.0000000,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2019-09-03 00:00:00.0000000,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
15E6D356-49D9-4067-98E4-00049FD3622E,243,WEST LEXINGTON 154 (905) - GHENT 165 (912-914),1,In Service,KU,004403A0,,DEBE3E49-1C86-4FE9-B924-8EB3D4486127,33239,2019-09-10 19:53:33.9227622,,POLE WALL: Pole 3,GOOD,345 west lex ghent,Completed,2019-10-31 00:00:00.0000000,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2019-09-03 00:00:00.0000000,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
15E6D356-49D9-4067-98E4-00049FD3622E,243,WEST LEXINGTON 154 (905) - GHENT 165 (912-914),1,In Service,KU,004403A0,,DEBE3E49-1C86-4FE9-B924-8EB3D4486127,33239,2019-09-10 19:53:33.5537085,,DIAGONAL: Pole 2,GOOD,345 west lex ghent,Completed,2019-10-31 00:00:00.0000000,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2019-09-03 00:00:00.0000000,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
15E6D356-49D9-4067-98E4-00049FD3622E,243,WEST LEXINGTON 154 (905) - GHENT 165 (912-914),1,In Service,KU,004403A0,,DEBE3E49-1C86-4FE9-B924-8EB3D4486127,33239,2019-09-10 19:53:33.4196998,,DIAGONAL: Leg 2,GOOD,345 west lex ghent,Completed,2019-10-31 00:00:00.0000000,E49A665F-DE1B-4CB4-AEF3-83357A4AD2B0,2019-09-03 00:00:00.0000000,FC93EAE8-6A00-4DE0-9635-1C3BFE898276
