Structure_ID,Structure_Number,Line_ID,Line_Name,Num_Circuits,Structure_Type,Structure_Material,Structure_Height,Structure_Latitude,Structure_Longitude,Structure_Elevation,Structure_Owner,Structure_County,Structure_Region,Structure_Status,Structure_Comments,Pole_GUID,Pole_Number,Pole_Material,Pole_Type,Pole_Height,Pole_Latitude,Pole_Longitude,Pole_Elevation,Pole_Status,Pole_Vintage_Year,Pole_Percent_Steel_Loss
40A28278-B360-4599-B410-87E0C776B4A7,018,692029,EMINENCE 197 (604) - SHELBYVILLE 198 (634),,A3-10.13,,,38.24838947,-85.23026203,,LGE,,Louisville,,,A290689B-EED5-42D5-9389-40CE773B8B70,R,Wood,Not Available,,,,,In Service,,
40A28278-B360-4599-B410-87E0C776B4A7,018,692029,EMINENCE 197 (604) - SHELBYVILLE 198 (634),,A3-10.13,,,38.24838947,-85.23026203,,LGE,,Louisville,,,86F4B18F-3B7B-4D4D-8C34-1B58F2265F8C,L,Wood,Not Available,,,,,In Service,,
40A28278-B360-4599-B410-87E0C776B4A7,018,692029,EMINENCE 197 (604) - SHELBYVILLE 198 (634),,A3-10.13,,,38.24838947,-85.23026203,,LGE,,Louisville,,,A290689B-EED5-42D5-9389-40CE773B8B70,R,Wood,Not Available,,,,,In Service,,
40A28278-B360-4599-B410-87E0C776B4A7,018,692029,EMINENCE 197 (604) - SHELBYVILLE 198 (634),,A3-10.13,,,38.24838947,-85.23026203,,LGE,,Louisville,,,86F4B18F-3B7B-4D4D-8C34-1B58F2265F8C,L,Wood,Not Available,,,,,In Service,,
469B1BEB-0D08-4BDA-A55F-2B01132D78A4,019,692029,EMINENCE 197 (604) - SHELBYVILLE 198 (634),,A3-10.13,,,38.25084705,-85.23036995,,LGE,,Louisville,,,1DF73B5A-A7DB-4B45-842A-39C3742A6887,R,Wood,Not Available,,,,,In Service,,
469B1BEB-0D08-4BDA-A55F-2B01132D78A4,019,692029,EMINENCE 197 (604) - SHELBYVILLE 198 (634),,A3-10.13,,,38.25084705,-85.23036995,,LGE,,Louisville,,,7619714D-5050-401B-89A8-E48BC5C9E1EC,L,Wood,Not Available,,,,,In Service,,
469B1BEB-0D08-4BDA-A55F-2B01132D78A4,019,692029,EMINENCE 197 (604) - SHELBYVILLE 198 (634),,A3-10.13,,,38.25084705,-85.23036995,,LGE,,Louisville,,,1DF73B5A-A7DB-4B45-842A-39C3742A6887,R,Wood,Not Available,,,,,In Service,,
469B1BEB-0D08-4BDA-A55F-2B01132D78A4,019,692029,EMINENCE 197 (604) - SHELBYVILLE 198 (634),,A3-10.13,,,38.25084705,-85.23036995,,LGE,,Louisville,,,7619714D-5050-401B-89A8-E48BC5C9E1EC,L,Wood,Not Available,,,,,In Service,,
469B1BEB-0D08-4BDA-A55F-2B01132D78A4,019,692029,EMINENCE 197 (604) - SHELBYVILLE 198 (634),,A3-10.13,,,38.25084705,-85.23036995,,LGE,,Louisville,,,7619714D-5050-401B-89A8-E48BC5C9E1EC,L,Wood,Not Available,,,,,In Service,,
469B1BEB-0D08-4BDA-A55F-2B01132D78A4,019,692029,EMINENCE 197 (604) - SHELBYVILLE 198 (634),,A3-10.13,,,38.25084705,-85.23036995,,LGE,,Louisville,,,1DF73B5A-A7DB-4B45-842A-39C3742A6887,R,Wood,Not Available,,,,,In Service,,
FBA29E90-BBF1-4951-8BE9-8ACB20045CF9,020,692029,EMINENCE 197 (604) - SHELBYVILLE 198 (634),,A3-10.13,,,38.25256968,-85.23041937,,LGE,,Louisville,,,2E468923-6E38-4241-A086-465A4D3E71BE,R,Wood,Not Available,,,,,In Service,,
FBA29E90-BBF1-4951-8BE9-8ACB20045CF9,020,692029,EMINENCE 197 (604) - SHELBYVILLE 198 (634),,A3-10.13,,,38.25256968,-85.23041937,,LGE,,Louisville,,,CF3F7769-95CC-4660-B955-D5E21577FB9B,L,Wood,Not Available,,,,,In Service,,
4CAE1D3D-AAD6-4340-B19F-365EEF22B700,48,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74619595,-87.07680795,405.4,KU,,Western,,,91A8F231-A44F-48BC-BBFF-13D7ED82336C,R,,CL-1,80.0,,,,,,
4CAE1D3D-AAD6-4340-B19F-365EEF22B700,48,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74619595,-87.07680795,405.4,KU,,Western,,,72DDC916-59BE-4054-A2A7-B3617F9CF2A1,L,,Not Available,80.0,,,,,,
4CAE1D3D-AAD6-4340-B19F-365EEF22B700,48,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74619595,-87.07680795,405.4,KU,,Western,,,91A8F231-A44F-48BC-BBFF-13D7ED82336C,R,,CL-1,80.0,,,,,,
4CAE1D3D-AAD6-4340-B19F-365EEF22B700,48,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74619595,-87.07680795,405.4,KU,,Western,,,9E999753-F8A7-4A8F-AB21-35C885BA3C65,L,,Not Available,80.0,,,,In Service,,
4CAE1D3D-AAD6-4340-B19F-365EEF22B700,48,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74619595,-87.07680795,405.4,KU,,Western,,,7152DC54-E6B6-4450-9AFE-2D2BB51E9165,R,,CL-1,80.0,,,,In Service,,
4CAE1D3D-AAD6-4340-B19F-365EEF22B700,48,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74619595,-87.07680795,405.4,KU,,Western,,,72DDC916-59BE-4054-A2A7-B3617F9CF2A1,L,,Not Available,80.0,,,,Removed,,
4CAE1D3D-AAD6-4340-B19F-365EEF22B700,48,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74619595,-87.07680795,405.4,KU,,Western,,,91A8F231-A44F-48BC-BBFF-13D7ED82336C,R,,CL-1,80.0,,,,Removed,,
4CAE1D3D-AAD6-4340-B19F-365EEF22B700,48,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74619595,-87.07680795,405.4,KU,,Western,,,5A855AA4-4A0A-4DC9-8C73-DE97B45D9D89,48,Wood,,70.0,37.74619588,-87.07680787,405.4,,,
4CAE1D3D-AAD6-4340-B19F-365EEF22B700,48,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74619595,-87.07680795,405.4,KU,,Western,,,5A855AA4-4A0A-4DC9-8C73-DE97B45D9D89,48,Wood,,70.0,37.74619588,-87.07680787,405.4,In Service,,
4CAE1D3D-AAD6-4340-B19F-365EEF22B700,48,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74619595,-87.07680795,405.4,KU,,Western,,,5A855AA4-4A0A-4DC9-8C73-DE97B45D9D89,C,Wood,,70.0,37.74619588,-87.07680787,405.4,In Service,,
4CAE1D3D-AAD6-4340-B19F-365EEF22B700,48,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74619595,-87.07680795,405.4,KU,,Western,,,A3F2BC07-E935-45E0-A18C-3ECB4B2C241D,,Wood,,,,,,In Service,0,
4CAE1D3D-AAD6-4340-B19F-365EEF22B700,48,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74619595,-87.07680795,405.4,KU,,Western,,,A7D5C568-E4AF-4DCD-835D-CA79B453E011,R,Wood,Not Available,,,,,In Service,1962,
4CAE1D3D-AAD6-4340-B19F-365EEF22B700,48,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74619595,-87.07680795,405.4,KU,,Western,,,DAD283BE-0A12-4527-B6A5-ABA257DEB334,L,Wood,Not Available,,,,,In Service,1962,
4CAE1D3D-AAD6-4340-B19F-365EEF22B700,48,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74619595,-87.07680795,405.4,KU,,Western,,,A3F2BC07-E935-45E0-A18C-3ECB4B2C241D,,Wood,,,,,,Removed,0,
4CAE1D3D-AAD6-4340-B19F-365EEF22B700,48,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74619595,-87.07680795,405.4,KU,,Western,,,A7D5C568-E4AF-4DCD-835D-CA79B453E011,R,Wood,Not Available,,,,,In Service,1962,
4CAE1D3D-AAD6-4340-B19F-365EEF22B700,48,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74619595,-87.07680795,405.4,KU,,Western,,,DAD283BE-0A12-4527-B6A5-ABA257DEB334,L,Wood,Not Available,,,,,In Service,1962,
611AD0A6-C5AB-4F3E-9912-DB6E2F1250C3,63-228,691025,NEBO 228 (624) - WHEATCROFT 112 (624),,A3-9.3,Steel Pole,,37.38346326,-87.70843444,,KU,,Western,,,233DBEFF-775A-4081-B2EF-52FA479F5C5A,C,Wood,,55.0,37.38345349,-87.70844829,364.5,In Service,,
611AD0A6-C5AB-4F3E-9912-DB6E2F1250C3,63-228,691025,NEBO 228 (624) - WHEATCROFT 112 (624),,A3-9.3,Steel Pole,,37.38346326,-87.70843444,,KU,,Western,,,227C8CFF-BCC3-4311-875D-DF48A92D0892,C,Wood,,55.0,37.38345349,-87.70844829,364.5,In Service,,
611AD0A6-C5AB-4F3E-9912-DB6E2F1250C3,63-228,691025,NEBO 228 (624) - WHEATCROFT 112 (624),,A3-9.3,Steel Pole,,37.38346326,-87.70843444,,KU,,Western,,,31B7AD83-9930-4FC3-B236-198AD5991B79,C,Wood,,55.0,37.38345349,-87.70844829,364.5,In Service,,
611AD0A6-C5AB-4F3E-9912-DB6E2F1250C3,63-228,691025,NEBO 228 (624) - WHEATCROFT 112 (624),,A3-9.3,Steel Pole,,37.38346326,-87.70843444,,KU,,Western,,,B0E2DB6A-F288-4434-8C3E-725957C25AC6,C,Wood,,55.0,37.38345349,-87.70844829,364.5,In Service,,
611AD0A6-C5AB-4F3E-9912-DB6E2F1250C3,63-228,691025,NEBO 228 (624) - WHEATCROFT 112 (624),,A3-9.3,Steel Pole,,37.38346326,-87.70843444,,KU,,Western,,,9AAFF2A8-55DB-4D8C-BD1F-6F38049D4419,C,Wood,,55.0,37.38345349,-87.70844829,364.5,In Service,,
611AD0A6-C5AB-4F3E-9912-DB6E2F1250C3,63-228,691025,NEBO 228 (624) - WHEATCROFT 112 (624),,A3-9.3,Steel Pole,,37.38346326,-87.70843444,,KU,,Western,,,63D03454-FB84-4A67-B14E-544317C08EDC,C,Wood,,55.0,37.38345349,-87.70844829,364.5,In Service,,
611AD0A6-C5AB-4F3E-9912-DB6E2F1250C3,63-228,691025,NEBO 228 (624) - WHEATCROFT 112 (624),,A3-9.3,Steel Pole,,37.38346326,-87.70843444,,KU,,Western,,,233DBEFF-775A-4081-B2EF-52FA479F5C5A,C,Wood,,55.0,37.38345349,-87.70844829,364.5,In Service,,
611AD0A6-C5AB-4F3E-9912-DB6E2F1250C3,63-228,691025,NEBO 228 (624) - WHEATCROFT 112 (624),,A3-9.3,Steel Pole,,37.38346326,-87.70843444,,KU,,Western,,,FFA53820-B8D7-4D68-A46E-863304CCD1B6,C,Wood,,55.0,37.38345349,-87.70844829,364.5,In Service,,
611AD0A6-C5AB-4F3E-9912-DB6E2F1250C3,63-228,691025,NEBO 228 (624) - WHEATCROFT 112 (624),,A3-9.3,Steel Pole,,37.38346326,-87.70843444,,KU,,Western,,,31B7AD83-9930-4FC3-B236-198AD5991B79,C,Wood,,55.0,37.38345349,-87.70844829,364.5,In Service,,
611AD0A6-C5AB-4F3E-9912-DB6E2F1250C3,63-228,691025,NEBO 228 (624) - WHEATCROFT 112 (624),,A3-9.3,Steel Pole,,37.38346326,-87.70843444,,KU,,Western,,,9AAFF2A8-55DB-4D8C-BD1F-6F38049D4419,C,Wood,,55.0,37.38345349,-87.70844829,364.5,In Service,,
611AD0A6-C5AB-4F3E-9912-DB6E2F1250C3,63-228,691025,NEBO 228 (624) - WHEATCROFT 112 (624),,A3-9.3,Steel Pole,,37.38346326,-87.70843444,,KU,,Western,,,227C8CFF-BCC3-4311-875D-DF48A92D0892,C,Wood,,55.0,37.38345349,-87.70844829,364.5,In Service,,
611AD0A6-C5AB-4F3E-9912-DB6E2F1250C3,63-228,691025,NEBO 228 (624) - WHEATCROFT 112 (624),,A3-9.3,Steel Pole,,37.38346326,-87.70843444,,KU,,Western,,,B0E2DB6A-F288-4434-8C3E-725957C25AC6,C,Wood,,55.0,37.38345349,-87.70844829,364.5,In Service,,
611AD0A6-C5AB-4F3E-9912-DB6E2F1250C3,63-228,691025,NEBO 228 (624) - WHEATCROFT 112 (624),,A3-9.3,Steel Pole,,37.38346326,-87.70843444,,KU,,Western,,,384B9311-AC64-482E-94B0-8B2E4CECD186,C,Wood,LD-5,65.0,37.38345349,-87.70844829,364.5,In Service,2017,
611AD0A6-C5AB-4F3E-9912-DB6E2F1250C3,63-228,691025,NEBO 228 (624) - WHEATCROFT 112 (624),,A3-9.3,Steel Pole,,37.38346326,-87.70843444,,KU,,Western,,,63D03454-FB84-4A67-B14E-544317C08EDC,C,Wood,,55.0,,,,In Service,,
611AD0A6-C5AB-4F3E-9912-DB6E2F1250C3,63-228,691025,NEBO 228 (624) - WHEATCROFT 112 (624),,A3-9.3,Steel Pole,,37.38346326,-87.70843444,,KU,,Western,,,233DBEFF-775A-4081-B2EF-52FA479F5C5A,C,Wood,,55.0,,,,In Service,,
611AD0A6-C5AB-4F3E-9912-DB6E2F1250C3,63-228,691025,NEBO 228 (624) - WHEATCROFT 112 (624),,A3-9.3,Steel Pole,,37.38346326,-87.70843444,,KU,,Western,,,FFA53820-B8D7-4D68-A46E-863304CCD1B6,C,Wood,,55.0,,,,In Service,,
611AD0A6-C5AB-4F3E-9912-DB6E2F1250C3,63-228,691025,NEBO 228 (624) - WHEATCROFT 112 (624),,A3-9.3,Steel Pole,,37.38346326,-87.70843444,,KU,,Western,,,31B7AD83-9930-4FC3-B236-198AD5991B79,C,Wood,,55.0,,,,In Service,,
C38A2137-0010-41C2-9256-746B5E6C7CC1,035,694001,BIMBLE 045 (624) - BARBOURVILLE CITY 218 - ARTEMUS 218,,A3-9.7,Wood Pole,,36.84836719,-83.87898174,,KU,,Mountain,,,B741E59D-00A2-4583-A997-4BD6CBBA144D,C,,Not Available,,,,,In Service,,
C38A2137-0010-41C2-9256-746B5E6C7CC1,035,694001,BIMBLE 045 (624) - BARBOURVILLE CITY 218 - ARTEMUS 218,,A3-9.7,Wood Pole,,36.84836719,-83.87898174,,KU,,Mountain,,,B741E59D-00A2-4583-A997-4BD6CBBA144D,C,,Not Available,,,,,In Service,,
C38A2137-0010-41C2-9256-746B5E6C7CC1,035,694001,BIMBLE 045 (624) - BARBOURVILLE CITY 218 - ARTEMUS 218,,A3-9.7,Wood Pole,,36.84836719,-83.87898174,,KU,,Mountain,,,B741E59D-00A2-4583-A997-4BD6CBBA144D,C,,Not Available,,,,,In Service,,
C38A2137-0010-41C2-9256-746B5E6C7CC1,035,694001,BIMBLE 045 (624) - BARBOURVILLE CITY 218 - ARTEMUS 218,,A3-9.7,Wood Pole,,36.84836719,-83.87898174,,KU,,Mountain,,,B741E59D-00A2-4583-A997-4BD6CBBA144D,C,,Not Available,,,,,In Service,,
C38A2137-0010-41C2-9256-746B5E6C7CC1,035,694001,BIMBLE 045 (624) - BARBOURVILLE CITY 218 - ARTEMUS 218,,A3-9.7,Wood Pole,,36.84836719,-83.87898174,,KU,,Mountain,,,370E7DB4-8B6C-4EBC-9BA9-291B4B028213,35,WOOD,,65.5,36.84836947,-83.87898697,980.6,,,
C38A2137-0010-41C2-9256-746B5E6C7CC1,035,694001,BIMBLE 045 (624) - BARBOURVILLE CITY 218 - ARTEMUS 218,,A3-9.7,Wood Pole,,36.84836719,-83.87898174,,KU,,Mountain,,,0EF36AD5-6780-4765-AB57-588BDA92075B,C,,LD-5,75.0,,,,In Service,2018,
C38A2137-0010-41C2-9256-746B5E6C7CC1,035,694001,BIMBLE 045 (624) - BARBOURVILLE CITY 218 - ARTEMUS 218,,A3-9.7,Wood Pole,,36.84836719,-83.87898174,,KU,,Mountain,,,B741E59D-00A2-4583-A997-4BD6CBBA144D,C,,Not Available,,,,,Removed,,
C38A2137-0010-41C2-9256-746B5E6C7CC1,035,694001,BIMBLE 045 (624) - BARBOURVILLE CITY 218 - ARTEMUS 218,,A3-9.7,Wood Pole,,36.84836719,-83.87898174,,KU,,Mountain,,,370E7DB4-8B6C-4EBC-9BA9-291B4B028213,35,WOOD,,65.5,36.84836947,-83.87898697,980.6,Removed,,
C38A2137-0010-41C2-9256-746B5E6C7CC1,035,694001,BIMBLE 045 (624) - BARBOURVILLE CITY 218 - ARTEMUS 218,,A3-9.7,Wood Pole,,36.84836719,-83.87898174,,KU,,Mountain,,,0EF36AD5-6780-4765-AB57-588BDA92075B,C,,LD-5,75.0,,,,In Service,2018,
C38A2137-0010-41C2-9256-746B5E6C7CC1,035,694001,BIMBLE 045 (624) - BARBOURVILLE CITY 218 - ARTEMUS 218,,A3-9.7,Wood Pole,,36.84836719,-83.87898174,,KU,,Mountain,,,0EF36AD5-6780-4765-AB57-588BDA92075B,C,Steel,LD-5,75.0,,,,In Service,2018,
C38A2137-0010-41C2-9256-746B5E6C7CC1,035,694001,BIMBLE 045 (624) - BARBOURVILLE CITY 218 - ARTEMUS 218,,A3-9.7,Wood Pole,,36.84836719,-83.87898174,,KU,,Mountain,,,0EF36AD5-6780-4765-AB57-588BDA92075B,C,Steel,LD-5,75.0,,,,In Service,2018,
B0058B3B-42D3-4218-915A-BD46150985E7,036,694001,BIMBLE 045 (624) - BARBOURVILLE CITY 218 - ARTEMUS 218,,A3-9.5,Wood Pole,,36.84699806,-83.87950741,,KU,,Mountain,,,AA5BA2DB-EAE9-4F25-8BCA-FC297413A518,C,,CL-1,75.0,,,,In Service,,
B0058B3B-42D3-4218-915A-BD46150985E7,036,694001,BIMBLE 045 (624) - BARBOURVILLE CITY 218 - ARTEMUS 218,,A3-9.5,Wood Pole,,36.84699806,-83.87950741,,KU,,Mountain,,,AA5BA2DB-EAE9-4F25-8BCA-FC297413A518,C,,CL-1,75.0,,,,In Service,,
B0058B3B-42D3-4218-915A-BD46150985E7,036,694001,BIMBLE 045 (624) - BARBOURVILLE CITY 218 - ARTEMUS 218,,A3-9.5,Wood Pole,,36.84699806,-83.87950741,,KU,,Mountain,,,AA5BA2DB-EAE9-4F25-8BCA-FC297413A518,C,,CL-1,75.0,,,,In Service,,
B0058B3B-42D3-4218-915A-BD46150985E7,036,694001,BIMBLE 045 (624) - BARBOURVILLE CITY 218 - ARTEMUS 218,,A3-9.5,Wood Pole,,36.84699806,-83.87950741,,KU,,Mountain,,,AA5BA2DB-EAE9-4F25-8BCA-FC297413A518,C,,CL-1,75.0,,,,In Service,,
B0058B3B-42D3-4218-915A-BD46150985E7,036,694001,BIMBLE 045 (624) - BARBOURVILLE CITY 218 - ARTEMUS 218,,A3-9.5,Wood Pole,,36.84699806,-83.87950741,,KU,,Mountain,,,AA5BA2DB-EAE9-4F25-8BCA-FC297413A518,C,,CL-1,75.0,,,,In Service,,
B0058B3B-42D3-4218-915A-BD46150985E7,036,694001,BIMBLE 045 (624) - BARBOURVILLE CITY 218 - ARTEMUS 218,,A3-9.5,Wood Pole,,36.84699806,-83.87950741,,KU,,Mountain,,,334EB84F-0D2B-4E81-BA01-549CE46B6435,36,WOOD,,70.0,36.84701642,-83.87950635,982.2,,,
4CAE1D3D-AAD6-4340-B19F-365EEF22B700,48,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74619595,-87.07680795,405.4,KU,,Western,,,A7D5C568-E4AF-4DCD-835D-CA79B453E011,R,Wood,Not Available,,,,,In Service,1962,
4CAE1D3D-AAD6-4340-B19F-365EEF22B700,48,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74619595,-87.07680795,405.4,KU,,Western,,,DAD283BE-0A12-4527-B6A5-ABA257DEB334,L,Wood,Not Available,,,,,In Service,1962,
4160B4FF-619B-43E9-A6C2-B68A2A2DBB1F,49,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74565498,-87.07754176,404.9,KU,,Western,,,75CFE26C-9564-461E-B6C6-37378D0F81B9,L,,Not Available,,,,,,,
4160B4FF-619B-43E9-A6C2-B68A2A2DBB1F,49,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74565498,-87.07754176,404.9,KU,,Western,,,B244A8FD-02AE-401D-B5BD-725BE2B4B959,R,,Not Available,,,,,,,
4160B4FF-619B-43E9-A6C2-B68A2A2DBB1F,49,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74565498,-87.07754176,404.9,KU,,Western,,,ED76678D-0E59-4F3F-91FF-AB097DC1E94A,C,,Not Available,,,,,,,
4160B4FF-619B-43E9-A6C2-B68A2A2DBB1F,49,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74565498,-87.07754176,404.9,KU,,Western,,,75CFE26C-9564-461E-B6C6-37378D0F81B9,L,,Not Available,,,,,,,
4160B4FF-619B-43E9-A6C2-B68A2A2DBB1F,49,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74565498,-87.07754176,404.9,KU,,Western,,,B244A8FD-02AE-401D-B5BD-725BE2B4B959,R,,Not Available,,,,,,,
4160B4FF-619B-43E9-A6C2-B68A2A2DBB1F,49,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74565498,-87.07754176,404.9,KU,,Western,,,ED76678D-0E59-4F3F-91FF-AB097DC1E94A,C,,Not Available,,,,,,,
4160B4FF-619B-43E9-A6C2-B68A2A2DBB1F,49,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74565498,-87.07754176,404.9,KU,,Western,,,75CFE26C-9564-461E-B6C6-37378D0F81B9,L,,Not Available,,,,,,,
4160B4FF-619B-43E9-A6C2-B68A2A2DBB1F,49,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74565498,-87.07754176,404.9,KU,,Western,,,B244A8FD-02AE-401D-B5BD-725BE2B4B959,R,,Not Available,,,,,,,
4160B4FF-619B-43E9-A6C2-B68A2A2DBB1F,49,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74565498,-87.07754176,404.9,KU,,Western,,,ED76678D-0E59-4F3F-91FF-AB097DC1E94A,C,,Not Available,,,,,,,
4160B4FF-619B-43E9-A6C2-B68A2A2DBB1F,49,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74565498,-87.07754176,404.9,KU,,Western,,,BB0F35BC-D965-4854-A121-F88DAEE5BE97,L,,Not Available,,,,,In Service,,
4160B4FF-619B-43E9-A6C2-B68A2A2DBB1F,49,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74565498,-87.07754176,404.9,KU,,Western,,,2A755207-E03E-4E30-B7CB-60B6B319985B,R,,Not Available,,,,,In Service,,
4160B4FF-619B-43E9-A6C2-B68A2A2DBB1F,49,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74565498,-87.07754176,404.9,KU,,Western,,,89211BFA-0F23-4918-A715-820AE28FA746,C,,Not Available,,,,,In Service,,
4160B4FF-619B-43E9-A6C2-B68A2A2DBB1F,49,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74565498,-87.07754176,404.9,KU,,Western,,,75CFE26C-9564-461E-B6C6-37378D0F81B9,L,,Not Available,,,,,Removed,,
4160B4FF-619B-43E9-A6C2-B68A2A2DBB1F,49,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74565498,-87.07754176,404.9,KU,,Western,,,B244A8FD-02AE-401D-B5BD-725BE2B4B959,R,,Not Available,,,,,Removed,,
4160B4FF-619B-43E9-A6C2-B68A2A2DBB1F,49,691005,EARLINGTON NORTH 202 (624) - RUMSEY 008 - GREEN RIVER STEEL 100 (604),1,,Wood Pole,,37.74565498,-87.07754176,404.9,KU,,Western,,,ED76678D-0E59-4F3F-91FF-AB097DC1E94A,C,,Not Available,,,,,Removed,,
9DA0D85D-8C29-400A-9542-01EAC084F049,15,691031,PRINCETON 003 (654) - KUTTAWA 852 (625sn) - CRITTENDEN COUNTY 189 (604),,A3-9.0,,,37.07918761,-88.14210933,,KU,,Western,,,21C5CF49-2F49-48DB-969F-428567FE22B0,C,Steel,LD-5,65.0,,,,In Service,2022,
F585DFD7-28C4-4F4E-B6F1-CCE065E863B1,16,691031,PRINCETON 003 (654) - KUTTAWA 852 (625sn) - CRITTENDEN COUNTY 189 (604),,A3-9.0,,,37.07998366,-88.14242847,,KU,,Western,,,44BAFA38-D391-46DC-9A5D-DD592E06C992,C,,Not Available,,,,,In Service,,
F585DFD7-28C4-4F4E-B6F1-CCE065E863B1,16,691031,PRINCETON 003 (654) - KUTTAWA 852 (625sn) - CRITTENDEN COUNTY 189 (604),,A3-9.0,,,37.07998366,-88.14242847,,KU,,Western,,,44BAFA38-D391-46DC-9A5D-DD592E06C992,C,Wood,Not Available,,,,,In Service,,
AC78745C-71A4-4665-B772-8CD157905D40,17,691031,PRINCETON 003 (654) - KUTTAWA 852 (625sn) - CRITTENDEN COUNTY 189 (604),,A3-9.0,,,37.08084003,-88.14278851,,KU,,Western,,,76F338A7-6F3D-42A7-9CAD-79D925B57256,C,,Not Available,,,,,In Service,,
AC78745C-71A4-4665-B772-8CD157905D40,17,691031,PRINCETON 003 (654) - KUTTAWA 852 (625sn) - CRITTENDEN COUNTY 189 (604),,A3-9.0,,,37.08084003,-88.14278851,,KU,,Western,,,76F338A7-6F3D-42A7-9CAD-79D925B57256,C,Wood,Not Available,,,,,In Service,,
AC78745C-71A4-4665-B772-8CD157905D40,17,691031,PRINCETON 003 (654) - KUTTAWA 852 (625sn) - CRITTENDEN COUNTY 189 (604),,A3-9.0,,,37.08084003,-88.14278851,,KU,,Western,,,76F338A7-6F3D-42A7-9CAD-79D925B57256,C,Wood,Not Available,,,,,In Service,,
